Input,Output,model,dataset
154,1,google/flan-t5-large,sciq
106,1,google/flan-t5-large,sciq
71,1,google/flan-t5-large,sciq
73,2,google/flan-t5-large,sciq
80,10,google/flan-t5-large,sciq
79,1,google/flan-t5-large,sciq
166,1,google/flan-t5-large,sciq
258,8,google/flan-t5-large,sciq
95,3,google/flan-t5-large,sciq
124,5,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
105,2,google/flan-t5-large,sciq
87,1,google/flan-t5-large,sciq
86,9,google/flan-t5-large,sciq
48,1,google/flan-t5-large,sciq
198,12,google/flan-t5-large,sciq
214,10,google/flan-t5-large,sciq
83,1,google/flan-t5-large,sciq
173,12,google/flan-t5-large,sciq
99,13,google/flan-t5-large,sciq
177,4,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
85,1,google/flan-t5-large,sciq
142,13,google/flan-t5-large,sciq
111,1,google/flan-t5-large,sciq
257,14,google/flan-t5-large,sciq
147,9,google/flan-t5-large,sciq
121,5,google/flan-t5-large,sciq
175,14,google/flan-t5-large,sciq
84,2,google/flan-t5-large,sciq
152,1,google/flan-t5-large,sciq
441,1,google/flan-t5-large,sciq
122,1,google/flan-t5-large,sciq
70,14,google/flan-t5-large,sciq
100,4,google/flan-t5-large,sciq
136,12,google/flan-t5-large,sciq
78,12,google/flan-t5-large,sciq
89,1,google/flan-t5-large,sciq
161,16,google/flan-t5-large,sciq
111,10,google/flan-t5-large,sciq
76,5,google/flan-t5-large,sciq
126,16,google/flan-t5-large,sciq
149,1,google/flan-t5-large,sciq
92,12,google/flan-t5-large,sciq
77,2,google/flan-t5-large,sciq
129,2,google/flan-t5-large,sciq
80,5,google/flan-t5-large,sciq
129,1,google/flan-t5-large,sciq
68,1,google/flan-t5-large,sciq
65,3,google/flan-t5-large,sciq
70,1,google/flan-t5-large,sciq
79,6,google/flan-t5-large,sciq
112,2,google/flan-t5-large,sciq
106,1,google/flan-t5-large,sciq
198,3,google/flan-t5-large,sciq
133,16,google/flan-t5-large,sciq
138,3,google/flan-t5-large,sciq
96,1,google/flan-t5-large,sciq
141,1,google/flan-t5-large,sciq
53,1,google/flan-t5-large,sciq
107,2,google/flan-t5-large,sciq
86,11,google/flan-t5-large,sciq
61,1,google/flan-t5-large,sciq
175,1,google/flan-t5-large,sciq
42,1,google/flan-t5-large,sciq
64,1,google/flan-t5-large,sciq
73,1,google/flan-t5-large,sciq
146,2,google/flan-t5-large,sciq
67,1,google/flan-t5-large,sciq
296,1,google/flan-t5-large,sciq
81,15,google/flan-t5-large,sciq
100,16,google/flan-t5-large,sciq
108,2,google/flan-t5-large,sciq
117,19,google/flan-t5-large,sciq
154,19,google/flan-t5-large,sciq
148,8,google/flan-t5-large,sciq
185,15,google/flan-t5-large,sciq
74,2,google/flan-t5-large,sciq
209,3,google/flan-t5-large,sciq
93,13,google/flan-t5-large,sciq
82,4,google/flan-t5-large,sciq
120,1,google/flan-t5-large,sciq
68,1,google/flan-t5-large,sciq
97,10,google/flan-t5-large,sciq
80,1,google/flan-t5-large,sciq
57,1,google/flan-t5-large,sciq
105,4,google/flan-t5-large,sciq
83,2,google/flan-t5-large,sciq
146,10,google/flan-t5-large,sciq
79,1,google/flan-t5-large,sciq
162,1,google/flan-t5-large,sciq
127,1,google/flan-t5-large,sciq
103,3,google/flan-t5-large,sciq
135,4,google/flan-t5-large,sciq
115,3,google/flan-t5-large,sciq
197,17,google/flan-t5-large,sciq
98,3,google/flan-t5-large,sciq
110,2,google/flan-t5-large,sciq
72,1,google/flan-t5-large,sciq
56,2,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
39,1,google/flan-t5-large,sciq
88,7,google/flan-t5-large,sciq
77,1,google/flan-t5-large,sciq
303,1,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
156,12,google/flan-t5-large,sciq
132,14,google/flan-t5-large,sciq
248,1,google/flan-t5-large,sciq
116,16,google/flan-t5-large,sciq
80,7,google/flan-t5-large,sciq
166,4,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
40,1,google/flan-t5-large,sciq
150,5,google/flan-t5-large,sciq
94,1,google/flan-t5-large,sciq
125,15,google/flan-t5-large,sciq
70,7,google/flan-t5-large,sciq
53,1,google/flan-t5-large,sciq
47,3,google/flan-t5-large,sciq
84,1,google/flan-t5-large,sciq
188,17,google/flan-t5-large,sciq
211,3,google/flan-t5-large,sciq
88,9,google/flan-t5-large,sciq
154,1,google/flan-t5-large,sciq
58,1,google/flan-t5-large,sciq
93,1,google/flan-t5-large,sciq
57,1,google/flan-t5-large,sciq
69,3,google/flan-t5-large,sciq
170,15,google/flan-t5-large,sciq
74,1,google/flan-t5-large,sciq
57,1,google/flan-t5-large,sciq
115,9,google/flan-t5-large,sciq
105,1,google/flan-t5-large,sciq
137,1,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
220,3,google/flan-t5-large,sciq
106,2,google/flan-t5-large,sciq
228,16,google/flan-t5-large,sciq
113,17,google/flan-t5-large,sciq
176,1,google/flan-t5-large,sciq
137,1,google/flan-t5-large,sciq
160,12,google/flan-t5-large,sciq
90,9,google/flan-t5-large,sciq
134,15,google/flan-t5-large,sciq
137,16,google/flan-t5-large,sciq
168,11,google/flan-t5-large,sciq
126,3,google/flan-t5-large,sciq
89,9,google/flan-t5-large,sciq
82,1,google/flan-t5-large,sciq
144,5,google/flan-t5-large,sciq
88,2,google/flan-t5-large,sciq
133,8,google/flan-t5-large,sciq
92,6,google/flan-t5-large,sciq
111,6,google/flan-t5-large,sciq
76,1,google/flan-t5-large,sciq
120,15,google/flan-t5-large,sciq
80,1,google/flan-t5-large,sciq
104,5,google/flan-t5-large,sciq
113,3,google/flan-t5-large,sciq
62,6,google/flan-t5-large,sciq
156,1,google/flan-t5-large,sciq
100,6,google/flan-t5-large,sciq
109,12,google/flan-t5-large,sciq
195,1,google/flan-t5-large,sciq
115,12,google/flan-t5-large,sciq
115,12,google/flan-t5-large,sciq
66,1,google/flan-t5-large,sciq
124,17,google/flan-t5-large,sciq
236,3,google/flan-t5-large,sciq
123,4,google/flan-t5-large,sciq
130,1,google/flan-t5-large,sciq
86,4,google/flan-t5-large,sciq
44,3,google/flan-t5-large,sciq
93,8,google/flan-t5-large,sciq
118,14,google/flan-t5-large,sciq
52,6,google/flan-t5-large,sciq
60,7,google/flan-t5-large,sciq
81,1,google/flan-t5-large,sciq
180,2,google/flan-t5-large,sciq
185,13,google/flan-t5-large,sciq
101,16,google/flan-t5-large,sciq
113,5,google/flan-t5-large,sciq
100,4,google/flan-t5-large,sciq
122,1,google/flan-t5-large,sciq
100,7,google/flan-t5-large,sciq
97,9,google/flan-t5-large,sciq
119,1,google/flan-t5-large,sciq
123,13,google/flan-t5-large,sciq
130,1,google/flan-t5-large,sciq
131,11,google/flan-t5-large,sciq
100,3,google/flan-t5-large,sciq
124,6,google/flan-t5-large,sciq
102,1,google/flan-t5-large,sciq
186,11,google/flan-t5-large,sciq
231,3,google/flan-t5-large,sciq
130,1,google/flan-t5-large,sciq
63,15,google/flan-t5-large,sciq
75,3,google/flan-t5-large,sciq
146,14,google/flan-t5-large,sciq
93,8,google/flan-t5-large,sciq
89,1,google/flan-t5-large,sciq
134,9,google/flan-t5-large,sciq
128,4,google/flan-t5-large,sciq
320,6,google/flan-t5-large,sciq
68,2,google/flan-t5-large,sciq
103,1,google/flan-t5-large,sciq
214,2,google/flan-t5-large,sciq
100,8,google/flan-t5-large,sciq
287,17,google/flan-t5-large,sciq
140,3,google/flan-t5-large,sciq
98,5,google/flan-t5-large,sciq
114,3,google/flan-t5-large,sciq
96,8,google/flan-t5-large,sciq
60,1,google/flan-t5-large,sciq
99,2,google/flan-t5-large,sciq
89,8,google/flan-t5-large,sciq
81,1,google/flan-t5-large,sciq
75,2,google/flan-t5-large,sciq
81,16,google/flan-t5-large,sciq
142,1,google/flan-t5-large,sciq
68,1,google/flan-t5-large,sciq
124,7,google/flan-t5-large,sciq
118,1,google/flan-t5-large,sciq
70,1,google/flan-t5-large,sciq
56,6,google/flan-t5-large,sciq
120,2,google/flan-t5-large,sciq
203,7,google/flan-t5-large,sciq
105,1,google/flan-t5-large,sciq
168,10,google/flan-t5-large,sciq
59,1,google/flan-t5-large,sciq
91,15,google/flan-t5-large,sciq
223,8,google/flan-t5-large,sciq
74,2,google/flan-t5-large,sciq
119,2,google/flan-t5-large,sciq
100,1,google/flan-t5-large,sciq
107,1,google/flan-t5-large,sciq
63,3,google/flan-t5-large,sciq
130,6,google/flan-t5-large,sciq
122,3,google/flan-t5-large,sciq
104,1,google/flan-t5-large,sciq
74,9,google/flan-t5-large,sciq
105,5,google/flan-t5-large,sciq
106,15,google/flan-t5-large,sciq
159,17,google/flan-t5-large,sciq
528,15,google/flan-t5-large,sciq
110,2,google/flan-t5-large,sciq
119,1,google/flan-t5-large,sciq
64,1,google/flan-t5-large,sciq
79,13,google/flan-t5-large,sciq
213,15,google/flan-t5-large,sciq
103,2,google/flan-t5-large,sciq
133,1,google/flan-t5-large,sciq
77,14,google/flan-t5-large,sciq
74,13,google/flan-t5-large,sciq
94,1,google/flan-t5-large,sciq
116,6,google/flan-t5-large,sciq
133,1,google/flan-t5-large,sciq
110,12,google/flan-t5-large,sciq
60,1,google/flan-t5-large,sciq
87,1,google/flan-t5-large,sciq
79,4,google/flan-t5-large,sciq
97,4,google/flan-t5-large,sciq
156,11,google/flan-t5-large,sciq
133,2,google/flan-t5-large,sciq
79,3,google/flan-t5-large,sciq
121,1,google/flan-t5-large,sciq
59,1,google/flan-t5-large,sciq
75,3,google/flan-t5-large,sciq
162,9,google/flan-t5-large,sciq
73,1,google/flan-t5-large,sciq
103,1,google/flan-t5-large,sciq
259,3,google/flan-t5-large,sciq
175,7,google/flan-t5-large,sciq
157,1,google/flan-t5-large,sciq
106,1,google/flan-t5-large,sciq
137,7,google/flan-t5-large,sciq
101,3,google/flan-t5-large,sciq
52,1,google/flan-t5-large,sciq
89,1,google/flan-t5-large,sciq
98,15,google/flan-t5-large,sciq
45,1,google/flan-t5-large,sciq
141,1,google/flan-t5-large,sciq
150,3,google/flan-t5-large,sciq
129,7,google/flan-t5-large,sciq
122,8,google/flan-t5-large,sciq
51,1,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
49,2,google/flan-t5-large,sciq
76,15,google/flan-t5-large,sciq
82,1,google/flan-t5-large,sciq
80,4,google/flan-t5-large,sciq
152,13,google/flan-t5-large,sciq
101,1,google/flan-t5-large,sciq
105,7,google/flan-t5-large,sciq
69,3,google/flan-t5-large,sciq
97,2,google/flan-t5-large,sciq
143,3,google/flan-t5-large,sciq
94,8,google/flan-t5-large,sciq
173,12,google/flan-t5-large,sciq
124,13,google/flan-t5-large,sciq
76,11,google/flan-t5-large,sciq
60,1,google/flan-t5-large,sciq
102,16,google/flan-t5-large,sciq
137,13,google/flan-t5-large,sciq
78,1,google/flan-t5-large,sciq
147,2,google/flan-t5-large,sciq
112,16,google/flan-t5-large,sciq
160,1,google/flan-t5-large,sciq
174,1,google/flan-t5-large,sciq
140,16,google/flan-t5-large,sciq
53,9,google/flan-t5-large,sciq
124,13,google/flan-t5-large,sciq
69,15,google/flan-t5-large,sciq
138,8,google/flan-t5-large,sciq
185,8,google/flan-t5-large,sciq
80,1,google/flan-t5-large,sciq
343,2,google/flan-t5-large,sciq
57,9,google/flan-t5-large,sciq
93,1,google/flan-t5-large,sciq
66,11,google/flan-t5-large,sciq
128,7,google/flan-t5-large,sciq
41,1,google/flan-t5-large,sciq
91,13,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
71,2,google/flan-t5-large,sciq
75,1,google/flan-t5-large,sciq
73,5,google/flan-t5-large,sciq
88,1,google/flan-t5-large,sciq
66,1,google/flan-t5-large,sciq
120,1,google/flan-t5-large,sciq
101,1,google/flan-t5-large,sciq
145,1,google/flan-t5-large,sciq
54,1,google/flan-t5-large,sciq
150,4,google/flan-t5-large,sciq
116,14,google/flan-t5-large,sciq
83,11,google/flan-t5-large,sciq
110,7,google/flan-t5-large,sciq
117,1,google/flan-t5-large,sciq
64,2,google/flan-t5-large,sciq
40,1,google/flan-t5-large,sciq
108,2,google/flan-t5-large,sciq
98,1,google/flan-t5-large,sciq
47,1,google/flan-t5-large,sciq
103,1,google/flan-t5-large,sciq
319,1,google/flan-t5-large,sciq
68,2,google/flan-t5-large,sciq
121,5,google/flan-t5-large,sciq
283,1,google/flan-t5-large,sciq
79,2,google/flan-t5-large,sciq
139,1,google/flan-t5-large,sciq
94,15,google/flan-t5-large,sciq
94,1,google/flan-t5-large,sciq
82,8,google/flan-t5-large,sciq
113,15,google/flan-t5-large,sciq
69,1,google/flan-t5-large,sciq
107,6,google/flan-t5-large,sciq
80,2,google/flan-t5-large,sciq
110,10,google/flan-t5-large,sciq
169,13,google/flan-t5-large,sciq
110,12,google/flan-t5-large,sciq
75,2,google/flan-t5-large,sciq
147,8,google/flan-t5-large,sciq
147,2,google/flan-t5-large,sciq
53,2,google/flan-t5-large,sciq
152,13,google/flan-t5-large,sciq
95,1,google/flan-t5-large,sciq
108,16,google/flan-t5-large,sciq
86,4,google/flan-t5-large,sciq
195,16,google/flan-t5-large,sciq
53,15,google/flan-t5-large,sciq
104,15,google/flan-t5-large,sciq
131,1,google/flan-t5-large,sciq
74,2,google/flan-t5-large,sciq
107,1,google/flan-t5-large,sciq
42,3,google/flan-t5-large,sciq
111,3,google/flan-t5-large,sciq
113,1,google/flan-t5-large,sciq
126,1,google/flan-t5-large,sciq
85,12,google/flan-t5-large,sciq
173,1,google/flan-t5-large,sciq
124,2,google/flan-t5-large,sciq
90,11,google/flan-t5-large,sciq
90,3,google/flan-t5-large,sciq
129,12,google/flan-t5-large,sciq
128,17,google/flan-t5-large,sciq
89,1,google/flan-t5-large,sciq
46,11,google/flan-t5-large,sciq
188,6,google/flan-t5-large,sciq
103,13,google/flan-t5-large,sciq
150,18,google/flan-t5-large,sciq
107,2,google/flan-t5-large,sciq
130,12,google/flan-t5-large,sciq
95,2,google/flan-t5-large,sciq
142,10,google/flan-t5-large,sciq
77,2,google/flan-t5-large,sciq
128,8,google/flan-t5-large,sciq
168,1,google/flan-t5-large,sciq
99,2,google/flan-t5-large,sciq
185,1,google/flan-t5-large,sciq
178,7,google/flan-t5-large,sciq
183,12,google/flan-t5-large,sciq
92,12,google/flan-t5-large,sciq
137,2,google/flan-t5-large,sciq
116,1,google/flan-t5-large,sciq
151,1,google/flan-t5-large,sciq
140,1,google/flan-t5-large,sciq
40,2,google/flan-t5-large,sciq
85,1,google/flan-t5-large,sciq
62,2,google/flan-t5-large,sciq
105,6,google/flan-t5-large,sciq
61,2,google/flan-t5-large,sciq
160,11,google/flan-t5-large,sciq
191,3,google/flan-t5-large,sciq
55,1,google/flan-t5-large,sciq
140,1,google/flan-t5-large,sciq
78,1,google/flan-t5-large,sciq
85,12,google/flan-t5-large,sciq
93,9,google/flan-t5-large,sciq
132,10,google/flan-t5-large,sciq
115,2,google/flan-t5-large,sciq
192,15,google/flan-t5-large,sciq
153,2,google/flan-t5-large,sciq
161,6,google/flan-t5-large,sciq
79,1,google/flan-t5-large,sciq
72,11,google/flan-t5-large,sciq
45,1,google/flan-t5-large,sciq
166,1,google/flan-t5-large,sciq
47,10,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
91,2,google/flan-t5-large,sciq
60,1,google/flan-t5-large,sciq
138,14,google/flan-t5-large,sciq
92,4,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
182,2,google/flan-t5-large,sciq
44,2,google/flan-t5-large,sciq
117,1,google/flan-t5-large,sciq
203,1,google/flan-t5-large,sciq
77,9,google/flan-t5-large,sciq
103,12,google/flan-t5-large,sciq
55,1,google/flan-t5-large,sciq
124,12,google/flan-t5-large,sciq
113,12,google/flan-t5-large,sciq
115,9,google/flan-t5-large,sciq
124,4,google/flan-t5-large,sciq
92,1,google/flan-t5-large,sciq
195,11,google/flan-t5-large,sciq
97,1,google/flan-t5-large,sciq
68,1,google/flan-t5-xl,sciq
115,13,google/flan-t5-xl,sciq
89,1,google/flan-t5-xl,sciq
86,5,google/flan-t5-xl,sciq
101,2,google/flan-t5-xl,sciq
182,1,google/flan-t5-xl,sciq
161,1,google/flan-t5-xl,sciq
140,1,google/flan-t5-xl,sciq
114,1,google/flan-t5-xl,sciq
87,13,google/flan-t5-xl,sciq
68,1,google/flan-t5-xl,sciq
212,14,google/flan-t5-xl,sciq
201,1,google/flan-t5-xl,sciq
117,13,google/flan-t5-xl,sciq
98,1,google/flan-t5-xl,sciq
158,1,google/flan-t5-xl,sciq
170,1,google/flan-t5-xl,sciq
119,1,google/flan-t5-xl,sciq
112,10,google/flan-t5-xl,sciq
135,1,google/flan-t5-xl,sciq
97,1,google/flan-t5-xl,sciq
137,1,google/flan-t5-xl,sciq
77,6,google/flan-t5-xl,sciq
52,1,google/flan-t5-xl,sciq
265,1,google/flan-t5-xl,sciq
95,2,google/flan-t5-xl,sciq
88,1,google/flan-t5-xl,sciq
78,9,google/flan-t5-xl,sciq
167,1,google/flan-t5-xl,sciq
221,1,google/flan-t5-xl,sciq
112,1,google/flan-t5-xl,sciq
85,1,google/flan-t5-xl,sciq
75,1,google/flan-t5-xl,sciq
92,1,google/flan-t5-xl,sciq
105,1,google/flan-t5-xl,sciq
102,1,google/flan-t5-xl,sciq
102,1,google/flan-t5-xl,sciq
59,2,google/flan-t5-xl,sciq
103,1,google/flan-t5-xl,sciq
121,1,google/flan-t5-xl,sciq
50,1,google/flan-t5-xl,sciq
80,10,google/flan-t5-xl,sciq
89,3,google/flan-t5-xl,sciq
120,1,google/flan-t5-xl,sciq
93,1,google/flan-t5-xl,sciq
76,8,google/flan-t5-xl,sciq
118,15,google/flan-t5-xl,sciq
46,3,google/flan-t5-xl,sciq
100,1,google/flan-t5-xl,sciq
126,1,google/flan-t5-xl,sciq
84,1,google/flan-t5-xl,sciq
130,1,google/flan-t5-xl,sciq
156,1,google/flan-t5-xl,sciq
74,12,google/flan-t5-xl,sciq
102,1,google/flan-t5-xl,sciq
117,1,google/flan-t5-xl,sciq
208,1,google/flan-t5-xl,sciq
196,10,google/flan-t5-xl,sciq
85,1,google/flan-t5-xl,sciq
127,1,google/flan-t5-xl,sciq
281,4,google/flan-t5-xl,sciq
98,10,google/flan-t5-xl,sciq
96,1,google/flan-t5-xl,sciq
135,1,google/flan-t5-xl,sciq
124,1,google/flan-t5-xl,sciq
116,1,google/flan-t5-xl,sciq
116,1,google/flan-t5-xl,sciq
70,6,google/flan-t5-xl,sciq
116,1,google/flan-t5-xl,sciq
111,1,google/flan-t5-xl,sciq
109,1,google/flan-t5-xl,sciq
108,1,google/flan-t5-xl,sciq
143,1,google/flan-t5-xl,sciq
122,2,google/flan-t5-xl,sciq
223,7,google/flan-t5-xl,sciq
131,1,google/flan-t5-xl,sciq
147,1,google/flan-t5-xl,sciq
107,15,google/flan-t5-xl,sciq
94,10,google/flan-t5-xl,sciq
98,1,google/flan-t5-xl,sciq
51,1,google/flan-t5-xl,sciq
98,1,google/flan-t5-xl,sciq
105,1,google/flan-t5-xl,sciq
172,4,google/flan-t5-xl,sciq
82,1,google/flan-t5-xl,sciq
48,1,google/flan-t5-xl,sciq
71,1,google/flan-t5-xl,sciq
49,1,google/flan-t5-xl,sciq
190,1,google/flan-t5-xl,sciq
70,13,google/flan-t5-xl,sciq
191,1,google/flan-t5-xl,sciq
91,1,google/flan-t5-xl,sciq
102,2,google/flan-t5-xl,sciq
80,1,google/flan-t5-xl,sciq
64,1,google/flan-t5-xl,sciq
119,1,google/flan-t5-xl,sciq
95,1,google/flan-t5-xl,sciq
75,1,google/flan-t5-xl,sciq
88,1,google/flan-t5-xl,sciq
84,1,google/flan-t5-xl,sciq
87,3,google/flan-t5-xl,sciq
89,3,google/flan-t5-xl,sciq
109,11,google/flan-t5-xl,sciq
60,3,google/flan-t5-xl,sciq
83,1,google/flan-t5-xl,sciq
129,4,google/flan-t5-xl,sciq
94,1,google/flan-t5-xl,sciq
106,5,google/flan-t5-xl,sciq
52,14,google/flan-t5-xl,sciq
65,1,google/flan-t5-xl,sciq
93,1,google/flan-t5-xl,sciq
101,2,google/flan-t5-xl,sciq
178,2,google/flan-t5-xl,sciq
152,1,google/flan-t5-xl,sciq
130,16,google/flan-t5-xl,sciq
137,1,google/flan-t5-xl,sciq
160,1,google/flan-t5-xl,sciq
112,1,google/flan-t5-xl,sciq
262,1,google/flan-t5-xl,sciq
88,3,google/flan-t5-xl,sciq
46,1,google/flan-t5-xl,sciq
116,3,google/flan-t5-xl,sciq
42,1,google/flan-t5-xl,sciq
71,1,google/flan-t5-xl,sciq
101,1,google/flan-t5-xl,sciq
116,1,google/flan-t5-xl,sciq
75,9,google/flan-t5-xl,sciq
237,1,google/flan-t5-xl,sciq
96,1,google/flan-t5-xl,sciq
200,1,google/flan-t5-xl,sciq
59,2,google/flan-t5-xl,sciq
213,1,google/flan-t5-xl,sciq
160,13,google/flan-t5-xl,sciq
105,1,google/flan-t5-xl,sciq
125,1,google/flan-t5-xl,sciq
93,1,google/flan-t5-xl,sciq
84,1,google/flan-t5-xl,sciq
161,1,google/flan-t5-xl,sciq
132,1,google/flan-t5-xl,sciq
52,1,google/flan-t5-xl,sciq
59,1,google/flan-t5-xl,sciq
119,1,google/flan-t5-xl,sciq
56,1,google/flan-t5-xl,sciq
164,7,google/flan-t5-xl,sciq
103,1,google/flan-t5-xl,sciq
76,1,google/flan-t5-xl,sciq
133,1,google/flan-t5-xl,sciq
165,8,google/flan-t5-xl,sciq
72,1,google/flan-t5-xl,sciq
170,1,google/flan-t5-xl,sciq
84,1,google/flan-t5-xl,sciq
59,1,google/flan-t5-xl,sciq
152,1,google/flan-t5-xl,sciq
75,7,google/flan-t5-xl,sciq
105,3,google/flan-t5-xl,sciq
172,1,google/flan-t5-xl,sciq
128,10,google/flan-t5-xl,sciq
55,1,google/flan-t5-xl,sciq
412,16,google/flan-t5-xl,sciq
111,1,google/flan-t5-xl,sciq
78,2,google/flan-t5-xl,sciq
120,1,google/flan-t5-xl,sciq
223,1,google/flan-t5-xl,sciq
114,1,google/flan-t5-xl,sciq
170,1,google/flan-t5-xl,sciq
77,1,google/flan-t5-xl,sciq
104,1,google/flan-t5-xl,sciq
103,2,google/flan-t5-xl,sciq
192,10,google/flan-t5-xl,sciq
170,11,google/flan-t5-xl,sciq
178,1,google/flan-t5-xl,sciq
178,1,google/flan-t5-xl,sciq
137,13,google/flan-t5-xl,sciq
107,1,google/flan-t5-xl,sciq
100,1,google/flan-t5-xl,sciq
88,1,google/flan-t5-xl,sciq
83,1,google/flan-t5-xl,sciq
99,1,google/flan-t5-xl,sciq
71,1,google/flan-t5-xl,sciq
152,13,google/flan-t5-xl,sciq
163,1,google/flan-t5-xl,sciq
107,7,google/flan-t5-xl,sciq
63,2,google/flan-t5-xl,sciq
64,16,google/flan-t5-xl,sciq
102,1,google/flan-t5-xl,sciq
88,10,google/flan-t5-xl,sciq
76,1,google/flan-t5-xl,sciq
126,3,google/flan-t5-xl,sciq
88,1,google/flan-t5-xl,sciq
77,1,google/flan-t5-xl,sciq
129,1,google/flan-t5-xl,sciq
67,1,google/flan-t5-xl,sciq
125,1,google/flan-t5-xl,sciq
118,1,google/flan-t5-xl,sciq
113,16,google/flan-t5-xl,sciq
102,1,google/flan-t5-xl,sciq
192,1,google/flan-t5-xl,sciq
125,1,google/flan-t5-xl,sciq
81,5,google/flan-t5-xl,sciq
71,1,google/flan-t5-xl,sciq
86,1,google/flan-t5-xl,sciq
121,1,google/flan-t5-xl,sciq
88,1,google/flan-t5-xl,sciq
73,1,google/flan-t5-xl,sciq
69,1,google/flan-t5-xl,sciq
63,1,google/flan-t5-xl,sciq
58,1,google/flan-t5-xl,sciq
125,10,google/flan-t5-xl,sciq
83,1,google/flan-t5-xl,sciq
82,3,google/flan-t5-xl,sciq
249,1,google/flan-t5-xl,sciq
150,1,google/flan-t5-xl,sciq
145,1,google/flan-t5-xl,sciq
192,1,google/flan-t5-xl,sciq
90,14,google/flan-t5-xl,sciq
119,7,google/flan-t5-xl,sciq
119,11,google/flan-t5-xl,sciq
38,1,google/flan-t5-xl,sciq
114,1,google/flan-t5-xl,sciq
38,1,google/flan-t5-xl,sciq
127,1,google/flan-t5-xl,sciq
198,1,google/flan-t5-xl,sciq
92,1,google/flan-t5-xl,sciq
103,1,google/flan-t5-xl,sciq
84,1,google/flan-t5-xl,sciq
106,1,google/flan-t5-xl,sciq
102,3,google/flan-t5-xl,sciq
139,3,google/flan-t5-xl,sciq
148,1,google/flan-t5-xl,sciq
165,1,google/flan-t5-xl,sciq
158,3,google/flan-t5-xl,sciq
78,1,google/flan-t5-xl,sciq
198,9,google/flan-t5-xl,sciq
133,13,google/flan-t5-xl,sciq
90,2,google/flan-t5-xl,sciq
105,1,google/flan-t5-xl,sciq
49,1,google/flan-t5-xl,sciq
81,1,google/flan-t5-xl,sciq
93,1,google/flan-t5-xl,sciq
104,13,google/flan-t5-xl,sciq
69,1,google/flan-t5-xl,sciq
77,1,google/flan-t5-xl,sciq
80,1,google/flan-t5-xl,sciq
59,1,google/flan-t5-xl,sciq
105,1,google/flan-t5-xl,sciq
129,1,google/flan-t5-xl,sciq
70,1,google/flan-t5-xl,sciq
126,1,google/flan-t5-xl,sciq
138,1,google/flan-t5-xl,sciq
57,1,google/flan-t5-xl,sciq
68,1,google/flan-t5-xl,sciq
96,9,google/flan-t5-xl,sciq
98,1,google/flan-t5-xl,sciq
114,1,google/flan-t5-xl,sciq
120,17,google/flan-t5-xl,sciq
124,14,google/flan-t5-xl,sciq
148,3,google/flan-t5-xl,sciq
64,1,google/flan-t5-xl,sciq
155,1,google/flan-t5-xl,sciq
67,1,google/flan-t5-xl,sciq
72,1,google/flan-t5-xl,sciq
155,1,google/flan-t5-xl,sciq
118,7,google/flan-t5-xl,sciq
63,1,google/flan-t5-xl,sciq
118,7,google/flan-t5-xl,sciq
104,1,google/flan-t5-xl,sciq
66,1,google/flan-t5-xl,sciq
165,16,google/flan-t5-xl,sciq
92,1,google/flan-t5-xl,sciq
92,1,google/flan-t5-xl,sciq
94,1,google/flan-t5-xl,sciq
107,7,google/flan-t5-xl,sciq
97,1,google/flan-t5-xl,sciq
107,1,google/flan-t5-xl,sciq
74,1,google/flan-t5-xl,sciq
81,10,google/flan-t5-xl,sciq
115,1,google/flan-t5-xl,sciq
132,1,google/flan-t5-xl,sciq
104,1,google/flan-t5-xl,sciq
157,1,google/flan-t5-xl,sciq
135,1,google/flan-t5-xl,sciq
74,1,google/flan-t5-xl,sciq
209,7,google/flan-t5-xl,sciq
89,8,google/flan-t5-xl,sciq
92,1,google/flan-t5-xl,sciq
217,1,google/flan-t5-xl,sciq
137,1,google/flan-t5-xl,sciq
49,1,google/flan-t5-xl,sciq
102,1,google/flan-t5-xl,sciq
131,1,google/flan-t5-xl,sciq
74,1,google/flan-t5-xl,sciq
113,1,google/flan-t5-xl,sciq
217,1,google/flan-t5-xl,sciq
77,14,google/flan-t5-xl,sciq
177,1,google/flan-t5-xl,sciq
134,1,google/flan-t5-xl,sciq
103,1,google/flan-t5-xl,sciq
159,1,google/flan-t5-xl,sciq
66,2,google/flan-t5-xl,sciq
113,1,google/flan-t5-xl,sciq
114,10,google/flan-t5-xl,sciq
100,1,google/flan-t5-xl,sciq
81,6,google/flan-t5-xl,sciq
69,1,google/flan-t5-xl,sciq
108,1,google/flan-t5-xl,sciq
50,1,google/flan-t5-xl,sciq
153,1,google/flan-t5-xl,sciq
103,5,google/flan-t5-xl,sciq
121,17,google/flan-t5-xl,sciq
