Input,Output,model,dataset
54,9,bigscience/bloomz-1b,samsum
47,12,bigscience/bloomz-1b,samsum
16,12,bigscience/bloomz-1b,samsum
54,12,bigscience/bloomz-1b,samsum
15,7,bigscience/bloomz-1b,samsum
20,8,bigscience/bloomz-3b,samsum
22,8,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
30,6,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
53,4,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
20,12,bigscience/bloomz-3b,samsum
23,7,bigscience/bloomz-3b,samsum
54,4,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
46,13,bigscience/bloomz-3b,samsum
42,8,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
19,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
49,14,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
24,5,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
49,5,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
29,12,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
33,8,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
41,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
30,13,bigscience/bloomz-3b,samsum
40,7,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
38,10,bigscience/bloomz-3b,samsum
18,5,bigscience/bloomz-3b,samsum
52,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
51,8,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
46,9,bigscience/bloomz-3b,samsum
26,5,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,4,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
16,3,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
21,10,bigscience/bloomz-3b,samsum
24,5,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
38,13,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
46,14,bigscience/bloomz-3b,samsum
42,8,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
22,9,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
41,13,bigscience/bloomz-3b,samsum
29,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
50,11,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
33,5,bigscience/bloomz-3b,samsum
27,7,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
41,14,bigscience/bloomz-3b,samsum
45,9,bigscience/bloomz-3b,samsum
53,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
48,5,bigscience/bloomz-3b,samsum
49,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
43,8,bigscience/bloomz-3b,samsum
37,12,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
37,6,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
52,11,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
47,12,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
41,8,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
41,6,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
42,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
26,5,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
47,13,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
32,14,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
53,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
39,6,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
27,5,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
47,8,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
37,11,bigscience/bloomz-3b,samsum
29,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
53,11,bigscience/bloomz-3b,samsum
36,9,bigscience/bloomz-3b,samsum
30,13,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
53,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
45,6,bigscience/bloomz-3b,samsum
37,14,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
32,9,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
49,12,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
25,5,bigscience/bloomz-3b,samsum
31,3,bigscience/bloomz-3b,samsum
32,4,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
34,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
35,8,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
26,10,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
29,10,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
29,3,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
30,11,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
25,6,bigscience/bloomz-3b,samsum
47,13,bigscience/bloomz-3b,samsum
26,14,bigscience/bloomz-3b,samsum
30,10,bigscience/bloomz-3b,samsum
38,8,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
47,10,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
36,4,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
18,7,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
38,5,bigscience/bloomz-3b,samsum
37,6,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,3,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
39,10,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
22,6,bigscience/bloomz-3b,samsum
38,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
20,6,bigscience/bloomz-3b,samsum
30,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
20,6,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
36,9,bigscience/bloomz-3b,samsum
46,6,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
50,8,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
21,10,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
50,6,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
53,8,bigscience/bloomz-3b,samsum
27,5,bigscience/bloomz-3b,samsum
54,4,bigscience/bloomz-3b,samsum
41,12,bigscience/bloomz-3b,samsum
51,5,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
35,9,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
52,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
32,7,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
43,10,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
42,14,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
15,3,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
23,11,bigscience/bloomz-3b,samsum
43,8,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
16,5,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
25,13,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
20,10,bigscience/bloomz-3b,samsum
21,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
19,6,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
15,3,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
51,11,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
25,7,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
51,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
19,5,bigscience/bloomz-3b,samsum
44,8,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
41,6,bigscience/bloomz-3b,samsum
22,12,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
34,6,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
46,9,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
31,6,bigscience/bloomz-3b,samsum
29,9,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
53,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
35,12,bigscience/bloomz-3b,samsum
48,7,bigscience/bloomz-3b,samsum
39,8,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
45,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
48,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
33,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
22,6,bigscience/bloomz-3b,samsum
24,5,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
19,9,bigscience/bloomz-3b,samsum
22,15,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,3,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
37,10,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
24,7,bigscience/bloomz-3b,samsum
44,8,bigscience/bloomz-3b,samsum
30,14,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
39,7,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
31,13,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
23,8,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
29,5,bigscience/bloomz-3b,samsum
35,13,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
32,8,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
35,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
43,12,bigscience/bloomz-3b,samsum
20,7,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
50,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
51,3,bigscience/bloomz-3b,samsum
41,8,bigscience/bloomz-3b,samsum
43,14,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
27,8,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
13,5,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
34,10,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
29,5,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
38,8,bigscience/bloomz-3b,samsum
47,7,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
34,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
35,11,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
22,10,bigscience/bloomz-3b,samsum
30,6,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
29,11,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
40,10,bigscience/bloomz-3b,samsum
53,6,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
43,7,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
28,9,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
31,6,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
24,5,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
46,7,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
48,7,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
39,11,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
20,10,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
42,9,bigscience/bloomz-3b,samsum
28,5,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
16,5,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
30,10,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
32,9,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
31,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
54,3,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
23,10,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
23,11,bigscience/bloomz-3b,samsum
33,7,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
37,13,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
26,5,bigscience/bloomz-3b,samsum
51,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
19,7,bigscience/bloomz-3b,samsum
31,10,bigscience/bloomz-3b,samsum
44,8,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
28,11,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
26,7,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
27,4,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,15,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
23,10,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
33,6,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
47,4,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
21,10,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,8,bigscience/bloomz-3b,samsum
48,13,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
49,12,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
37,8,bigscience/bloomz-3b,samsum
19,6,bigscience/bloomz-3b,samsum
28,10,bigscience/bloomz-3b,samsum
37,11,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
22,5,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
52,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
53,9,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
46,8,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
23,5,bigscience/bloomz-3b,samsum
54,12,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,5,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
18,9,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
38,14,bigscience/bloomz-3b,samsum
44,11,bigscience/bloomz-3b,samsum
40,6,bigscience/bloomz-3b,samsum
26,4,bigscience/bloomz-3b,samsum
54,9,bigscience/bloomz-3b,samsum
54,7,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
30,7,bigscience/bloomz-3b,samsum
30,4,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
48,8,bigscience/bloomz-3b,samsum
54,14,bigscience/bloomz-3b,samsum
19,7,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
54,13,bigscience/bloomz-3b,samsum
54,6,bigscience/bloomz-3b,samsum
54,11,bigscience/bloomz-3b,samsum
42,10,bigscience/bloomz-3b,samsum
54,3,bigscience/bloomz-3b,samsum
42,13,bigscience/bloomz-3b,samsum
54,10,bigscience/bloomz-3b,samsum
